id,tripdistance,Pred_ETA
0RLCLBZ0,18335,118.00000000000003
0RLI2SB5,4368,148.99999999999997
0RNDZ5P3,6652,207.99999999999997
0RT2PDI3,8187,179.0
0RTVF17N,18126,118.00000000000003
0RV8P2OR,9460,244.99999999999991
0RVVLT0X,16481,67.00000000000001
0RWUAF3L,10730,241.99999999999994
0RWZ0V92,8930,244.99999999999991
0RX4ZGQI,27188,269.00000000000006
0RXV7K7T,13350,287.00000000000006
0RZ0H57B,7582,179.0
0RZBCECE,279,3.0
0S1PZRX9,28580,445.00000000000006
0S9HJFMS,16641,453.99999999999994
0SB72Q12,96,25.000000000000004
0SGXZPCP,3779,3.999999999999999
0SI1A02F,885,61.00000000000001
0SICRNEN,7696,179.0
0SIN5NTT,6875,230.99999999999997
0SLU6UM1,40434,216.00000000000003
0SRVV80H,7650,179.0
0SSQEJ82,8717,179.0
0SSR5RVM,7241,230.99999999999997
0ST6IW0B,14090,287.00000000000006
0SUJJVX0,15245,87.99999999999999
0SWL1JRO,9296,244.99999999999991
0SYF11XQ,12333,2.0000000000000004
0SZ06R1G,7236,230.99999999999997
0T0DHQOK,13231,155.99999999999994
0T0LP2XD,3090,333.0000000000001
0T15NADQ,3938,109.99999999999997
0T1LU2M3,4985,194.99999999999991
0T3C5OUV,7539,179.0
0T5EEWYJ,13959,176.99999999999997
0T5KUEVE,5072,118.00000000000003
0T6JJN92,17794,258.99999999999994
0TA2ECAK,29803,173.0
0TAFXPA6,32056,485.99999999999994
0TBLOGIH,8253,179.0
0TI24DBX,21555,166.00000000000006
0TI6TA4M,12858,287.00000000000006
0TKBTM97,8247,179.0
0TKZNS9A,27265,269.00000000000006
0TN766FG,5478,70.0
0TNSRE1C,10490,241.99999999999994
0TOHH4UX,19519,298.99999999999994
0TOQIPMK,43889,197.99999999999997
0TQO3QFK,13591,210.00000000000003
0TQZYGAC,16949,453.99999999999994
0TRLIIM3,7248,230.99999999999997
0TSHAMTM,22421,128.99999999999997
0TV28877,15402,87.99999999999999
0TW190QJ,8890,244.99999999999991
0U0ZA28E,4082,109.00000000000004
0U2RVWK4,52481,166.00000000000006
0U6JHKPP,28566,445.00000000000006
0UCZ75GV,20472,274.9999999999999
0UDIO2I0,6569,207.99999999999997
0UFZ1IA0,15748,359.99999999999983
0UH33IU1,20662,274.9999999999999
0UMA5PJB,42930,305.0
0UNSCKT8,10713,241.99999999999994
0UO2KN4O,7120,230.99999999999997
0UOKEDFR,27254,247.99999999999994
0UOPHS0E,29749,445.00000000000006
0UPV6A5K,18000,205.99999999999994
0USYFU0C,1065,112.00000000000003
0UT5L4B2,15654,185.00000000000009
0UUI99JQ,23310,298.99999999999994
0UWYW945,7735,179.0
0V0YDHB1,10369,241.99999999999994
0V1137PK,14873,186.00000000000003
0V24LIXY,17249,453.99999999999994
0V33WJ9G,24391,286.00000000000006
0VAVVB19,9389,244.99999999999991
0VDNUZT9,14355,178.0
0VGCR72M,9090,244.99999999999991
0VHUMEST,38027,367.0000000000001
0VHZVNSK,24250,286.00000000000006
0VIAIEJF,25667,247.99999999999994
0VL08ENX,42557,308.0000000000001
0VMG4VYW,20727,274.9999999999999
0VN1J1AS,21440,2.0000000000000004
0VO0SV7P,1541,100.00000000000003
0VOQO83O,7644,179.0
0VQ8ENHB,8335,179.0
0VS3GMFN,5565,70.0
0VSLPMF1,14919,287.00000000000006
0VT37YJZ,8617,179.0
0VUG90YJ,24946,247.99999999999994
0VX1F1UJ,22904,270.00000000000006
0VY0CFVI,3062,333.0000000000001
0VY3C5QK,15023,160.99999999999994
0VZ2CSED,22143,166.00000000000006
0VZ7YHM4,14969,160.99999999999994
0W0LKXKX,8725,179.0
0W1AESN3,8142,179.0
0W1GXRLF,24232,247.99999999999994
0W4YY3UJ,21636,166.00000000000006
0W6EM40P,12518,220.99999999999997
0W6N1FR9,173,55.00000000000002
0W8IOKJN,4394,355.739228165783
0W9R68D9,6012,175.99999999999994
0WE6ATSE,10034,244.99999999999991
0WIKNO6C,20173,274.9999999999999
0WIM4HCR,6808,230.99999999999997
0WJYZ9YP,17433,2.0000000000000004
0WKJGASW,19191,274.9999999999999
0WM95ZA2,10822,241.99999999999994
0WNO0QND,14798,155.99999999999994
0WO5ECQD,5612,70.0
0WTYW28D,9092,244.99999999999991
0WUK7AIP,22439,298.99999999999994
0WV97SE7,16114,359.99999999999983
0WYTAYUW,9276,244.99999999999991
0X1MX8S5,18255,118.00000000000003
0X2OLSEH,14744,186.00000000000003
0X47I0ZD,17604,258.99999999999994
0X4NTO81,3833,109.99999999999997
0X749X04,8429,179.0
0X76O34D,33752,294.0000000000001
0X78IXBP,18236,118.00000000000003
0X8UFW8P,5375,70.0
0XA0HQR1,8987,244.99999999999991
0XA3EN2P,3581,175.99999999999994
0XBQV6HU,977,61.00000000000001
0XFLPRMV,29475,279.9999999999999
0XGENNUG,16840,453.99999999999994
0XH2FHT7,20448,274.9999999999999
0XIDAR7G,38996,328.0
0XIOHL8Q,11150,172.00000000000006
0XJI7LI1,16624,453.99999999999994
0XLGFG61,3405,175.99999999999994
0XNGW02Y,11577,148.0
0XOR986Q,19909,274.9999999999999
0XOYT0IM,17562,258.99999999999994
0XPFN5E3,9024,244.99999999999991
0XQOJNQW,1232,97.99999999999999
0XRBJWHV,6896,230.99999999999997
0XTQHM22,19870,274.9999999999999
0XUAMMAY,3180,333.0000000000001
0XVAR3IM,9250,244.99999999999991
0XVPYVOM,10897,241.99999999999994
0XWXS9VW,23498,270.00000000000006
0Y280NMZ,7063,230.99999999999997
0Y4X4M8D,22790,270.00000000000006
0Y56CB85,13491,155.0
0YAJ6IU9,16010,187.0
0YBJL47G,40160,328.0
0YBYV8NH,25535,247.99999999999994
0YE0XW9X,20310,274.9999999999999
0YEJCF6E,4188,346.00000000000006
0YGV6VYY,11307,148.0
0YKBMQAK,6761,230.99999999999997
0YKS9SG6,1521,100.00000000000003
0YLZYWFC,19132,298.99999999999994
0YNCJNJ1,7087,230.99999999999997
0YPOYZ2Q,7241,230.99999999999997
0YRCAA4O,29447,279.9999999999999
0YU80NVV,14056,155.99999999999994
0YV9SBEC,6680,230.99999999999997
0YW2IJDJ,23573,212.00000000000009
0YXC31KL,15292,287.00000000000006
0YXP8IHH,17469,2.0000000000000004
0YZEE5Q8,10502,241.99999999999994
0Z13XPAO,13486,155.0
0Z1AB85O,3812,170.00000000000009
0Z1SF7QB,18012,205.99999999999994
0Z5K54E4,1915,87.99999999999999
0Z6JXRQA,16624,453.99999999999994
0Z7RKVJA,15703,287.00000000000006
0Z9S57YJ,11595,148.0
0Z9WP2CB,6287,118.99999999999997
0Z9ZK6VF,1774,100.00000000000003
0ZB9CJQJ,32667,233.00000000000006
0ZBBX7IV,370,86.0
0ZCCKF5M,35528,256.00000000000006
0ZCTUV1P,9257,244.99999999999991
0ZDQ4SS2,28185,173.0
0ZG5X7JP,31231,173.0
0ZIEVMIA,29738,445.00000000000006
0ZJRS54A,10233,244.99999999999991
0ZLMW44E,31195,173.0
0ZNCQPTC,10345,241.99999999999994
0ZQV1YUL,15029,160.99999999999994
0ZR4P17B,13359,155.0
0ZSOCR0G,21709,166.00000000000006
0ZV3DWQW,530,78.99999999999997
0ZVIAT4V,23239,2.0000000000000004
0ZWBIR7O,12173,287.00000000000006
0ZWXYLW4,11578,287.00000000000006
0ZZTX0ZD,47222,262.00000000000006
0ZZULFRB,3901,109.99999999999997
102QZEJZ,21677,298.99999999999994
102VWXV8,11119,118.99999999999997
104LYH2C,10873,241.99999999999994
104ZTBYF,7734,179.0
105TJU4Z,9854,244.99999999999991
1086BSVG,35076,294.0000000000001
1097ZG4Z,28375,445.00000000000006
109KGJJH,12324,172.00000000000006
10AGN477,18040,205.99999999999994
10AHMQ6F,17669,258.99999999999994
10B2ZM6A,14406,186.00000000000003
10BV39SX,18541,118.00000000000003
10D72CTC,6359,94.99999999999999
10DIO4G8,12380,287.00000000000006
10E3GYVY,17719,258.99999999999994
10FKRARH,27025,269.00000000000006
10FTKCIX,3877,109.99999999999997
10G59NFU,22911,298.99999999999994
10GXLWVE,17926,205.99999999999994
10J5INVF,5560,70.0
10JH0Z6A,17631,258.99999999999994
10KNCJ8A,3412,175.99999999999994
10KUT731,17717,258.99999999999994
10L2ICJ3,13529,287.00000000000006
10LV2M2P,19628,274.9999999999999
10LYTB30,2859,333.0000000000001
10M2TQK9,3357,175.99999999999994
10T11R2R,26680,260.00000000000006
10U0BL2T,17000,453.99999999999994
10XK3806,8020,179.0
10YYIYMY,7260,230.99999999999997
10Z1L3GW,12365,172.00000000000006
110DTHYD,12592,287.00000000000006
1118KW5C,8943,244.99999999999991
114BTGHV,12642,2.0000000000000004
114YOT5U,7392,230.99999999999997
1163ZCZB,27835,173.0
117LW694,17887,205.99999999999994
118O0Q27,7753,179.0
118PR4X6,12521,210.00000000000003
119D7J1K,17571,258.99999999999994
119K3OFP,14853,287.00000000000006
11C3YKGP,20441,274.9999999999999
11C9H327,26419,247.99999999999994
11CTH6D7,278,3.0
11GFGHPO,22956,270.00000000000006
11HLDBQ6,26868,269.00000000000006
11HP19DA,7785,179.0
11ITT399,10608,241.99999999999994
11JSO5XN,5090,166.99999999999997
11N7ITXE,8154,179.0
11NA6CIG,1228,97.99999999999999
11ONCDRM,13877,210.00000000000003
11OWY451,12065,148.0
11R5YSH8,15450,287.00000000000006
11RATRTY,27265,269.00000000000006
11RXPLK8,17582,258.99999999999994
11SWO69A,10287,241.99999999999994
11TJJEWI,32030,233.00000000000006
11V5VOF2,10755,241.99999999999994
11Z5D0L1,14980,155.99999999999994
11ZHVM4Q,16794,453.99999999999994
11ZN6MW0,9193,244.99999999999991
1203IV7I,18780,2.0000000000000004
122RJGZH,17322,453.99999999999994
124Z58SR,33159,294.0000000000001
1283AH7R,3822,170.00000000000009
12CF1RVV,25234,235.0000000000001
12DP8OY6,1292,97.99999999999999
12ESA2VF,12635,172.00000000000006
12EU20X4,20913,163.99999999999994
12FNPAEC,6784,230.99999999999997
12FT88T0,2290,333.0000000000001
12G2OT1D,13672,210.00000000000003
12I5VL7M,4529,194.99999999999991
12KCHAX8,16964,453.99999999999994
12LGIGKF,28147,173.0
12LLSWMJ,16088,162.0
12NITH1U,2408,333.0000000000001
12O9QS2B,39282,216.00000000000003
12ORO92J,3737,175.99999999999994
12S1884Y,34210,294.0000000000001
12SDH737,22105,128.99999999999997
12SO3U63,3435,175.99999999999994
12TRDHBH,8616,179.0
12TWADYM,972,61.00000000000001
12U01Y0F,3150,333.0000000000001
12VOL158,4794,194.99999999999991
12YSGPI1,9282,244.99999999999991
12ZRETQX,8688,179.0
130GGCXY,11438,2.0000000000000004
1359X6GU,15069,287.00000000000006
135I95S4,10943,241.99999999999994
1367DOHT,16560,453.99999999999994
138T1K9Q,11046,174.00000000000006
13AOLE7O,41466,205.99999999999994
13C79GCO,16539,453.99999999999994
13HPQH0M,31715,248.9999999999999
13J981QZ,12443,287.00000000000006
13LDHIAZ,7931,179.0
13MM1GNN,22018,166.00000000000006
13NKA840,16163,87.99999999999999
13NROD7Y,9830,244.99999999999991
13R2UJ4A,19575,274.9999999999999
13RIO0JA,6244,94.99999999999999
13S85YHZ,3081,333.0000000000001
13T4XU77,33772,251.00000000000003
13UWMX4B,984,61.00000000000001
13X3LPNZ,12483,172.00000000000006
13YBNIKT,26378,247.99999999999994
13YGR6ME,16485,67.00000000000001
13Z3WTSB,22289,2.0000000000000004
13ZMMUPC,3504,175.99999999999994
143HRX9O,26773,269.00000000000006
143SSF7R,7197,230.99999999999997
144YG0E0,11703,210.00000000000003
145P98DX,5752,70.0
146XE1V4,21130,298.99999999999994
1477E1O1,17529,2.0000000000000004
147NIPQ2,10296,241.99999999999994
149VEXSW,25897,335.0
14ABTWA2,13923,155.99999999999994
14H4513X,6260,142.17821063276358
14IKRCXI,7696,179.0
14K4G8RO,18531,118.00000000000003
14LT08F7,12327,172.00000000000006
14OHU80G,6466,93.0
14OOCWF2,2316,333.0000000000001
14P02LWU,5311,70.0
14PVXSUG,15514,155.99999999999994
14WKGABK,45299,314.0
150SFEX0,16489,2.0000000000000004
150VG7CY,13878,155.99999999999994
151HJXA2,7544,179.0
1530JTTR,747,54.000000000000014
153FNW7F,18813,118.00000000000003
153GZ6WF,29106,445.00000000000006
153JD3WF,20613,274.9999999999999
153TRI5B,5792,70.0
15429IA1,7084,230.99999999999997
157J6NRF,4507,194.99999999999991
157LJMDI,14373,155.99999999999994
158SL87W,11112,118.99999999999997
159CI7JH,4977,194.99999999999991
159D7VFZ,10940,241.99999999999994
15CS2JLQ,7814,179.0
15DE5QGC,30543,207.99999999999997
15E43SSP,7499,179.0
15GO4EUX,16190,359.99999999999983
15GSOMUP,10576,241.99999999999994
15JFYQZO,14238,155.99999999999994
15JMZBAH,17325,453.99999999999994
15MAQBNT,7872,179.0
15MJYCFC,7286,230.99999999999997
15N7VBYA,6954,230.99999999999997
15OUSPLR,2137,87.99999999999999
15P3SC4Y,7748,179.0
15SR29A1,9624,244.99999999999991
15SXJOJR,19454,274.9999999999999
15TM5XGW,3331,175.99999999999994
15U78MUJ,27713,445.00000000000006
15XU4ZVM,18344,118.00000000000003
15Z4VXKK,1666,100.00000000000003
15ZTJ3RU,20684,2.0000000000000004
15ZYKN0S,5880,175.99999999999994
1617DMKJ,3252,333.0000000000001
163C7EGU,4432,194.99999999999991
1642H73R,15897,287.00000000000006
164B9BLL,20906,126.99999999999997
16AAMJMM,12487,220.99999999999997
16AP2RZM,40544,216.00000000000003
16BV0P4N,20337,274.9999999999999
16C81617,18715,118.00000000000003
16C8A50J,21162,126.99999999999997
16FVDRZG,5691,70.0
16GWJB7W,6186,142.17821063276358
16IQR600,15199,2.0000000000000004
16IWQ22B,530,104.99999999999997
16J21CR8,22454,298.99999999999994
16JUBV8J,26605,269.00000000000006
16K3IDRM,1423,71.0
16KF4AQB,34474,2.0000000000000004
16LNVAOG,12954,287.00000000000006
16LO40PE,9300,244.99999999999991
16N1ZMOC,713,151.0
16OGQJMZ,17981,2.0000000000000004
16OP0Z15,19542,274.9999999999999
16QLRK8W,7316,230.99999999999997
16QY0GBR,11865,210.00000000000003
16TVF4T0,10572,241.99999999999994
16V9UTWO,17070,453.99999999999994
16WAQ28T,5151,166.99999999999997
16XFCA55,4117,109.00000000000004
170DIXFF,12070,148.0
170S49GS,17860,258.99999999999994
171A0ZCM,2404,333.0000000000001
1725UX82,1823,87.99999999999999
172XK2HQ,29251,445.00000000000006
174WE9YM,3232,333.0000000000001
175Y3W22,16422,67.00000000000001
17865ETO,16819,453.99999999999994
178RFBC0,25965,303.00000000000006
179CVMY2,3411,175.99999999999994
179JJDGR,17949,205.99999999999994
17APSG3Y,9009,244.99999999999991
17B3VOAO,9355,244.99999999999991
17CNYY44,5338,70.0
17DIEV50,2216,333.0000000000001
17E81566,3228,333.0000000000001
17ECY5RR,24246,286.00000000000006
17HL649I,16230,359.99999999999983
17I2AI5D,10573,241.99999999999994
17KOOE96,36821,216.00000000000003
17MNRMOC,23817,2.0000000000000004
17RCJN3Q,17632,258.99999999999994
17UY50MS,7376,230.99999999999997
17V2HTR8,4488,194.99999999999991
17XW6HX1,24618,335.0
17XYUS3G,29700,173.0
17Y9GUK4,31160,207.99999999999997
1836X6EB,12083,172.00000000000006
184W655H,11418,226.9034883453959
184ZK74H,20605,298.99999999999994
1850501H,19271,274.9999999999999
186QLP89,10419,241.99999999999994
1872JZ5R,12467,148.0
1883RC0E,16428,67.00000000000001
188SJD9O,18821,118.00000000000003
188UWQ34,13681,2.0000000000000004
18B1C7NW,4089,109.00000000000004
18CPTO8K,26455,269.00000000000006
18D5XO5S,20665,274.9999999999999
18FXN8TL,7134,230.99999999999997
18GBNKVK,11271,172.00000000000006
18GRYV9G,24499,286.00000000000006
18H7E2CB,26105,247.99999999999994
18I69Q31,10060,244.99999999999991
18J8X37R,19873,274.9999999999999
18J9TJC9,19338,274.9999999999999
18JOL6GX,29786,445.00000000000006
18KU88ZC,3311,333.0000000000001
18MH9NTV,4710,194.99999999999991
18ML9HII,9048,244.99999999999991
18MMKDOO,2206,333.0000000000001
18MW0GII,5359,70.0
18NDQGZO,11091,148.0
18TZXFZA,9471,244.99999999999991
18UQZWLL,7467,179.0
18V8NDNV,22289,2.0000000000000004
18VZBUKN,7289,230.99999999999997
18WY9S1U,11008,226.9034883453959
18Z16MNK,17507,196.0
18ZDX2JO,36836,256.00000000000006
18ZEIW9M,28972,445.00000000000006
190F8WVB,8426,179.0
1940NNRS,35694,216.00000000000003
1948DBTN,7883,179.0
19534DU4,21338,126.99999999999997
195H3PIJ,5390,70.0
198P6CM2,22934,212.00000000000009
199TVNXD,15914,359.99999999999983
19AKUO6U,2167,333.0000000000001
19AUVKPP,7716,179.0
19BQWDTU,6708,230.99999999999997
19FPCR3L,12161,172.00000000000006
19FTY6WE,10847,241.99999999999994
19H0AZKF,5694,70.0
19I7Y1M4,9990,244.99999999999991
19ICPNAA,39019,216.00000000000003
19L6IYMO,1847,87.99999999999999
19M8PWWE,10768,241.99999999999994
19MVRW4T,8478,179.0
19NQIHXH,10195,244.99999999999991
19P7VE0D,7696,179.0
19PBB8GR,5540,70.0
19PC3KFH,21710,166.00000000000006
19PP2K3T,12175,148.0
19QDVCPN,4039,109.00000000000004
19RFP09E,2672,333.0000000000001
19RPXI81,9749,244.99999999999991
19SZ90SC,9722,244.99999999999991
19V4U597,9100,244.99999999999991
19W1KGDS,14457,87.99999999999999
19YAGW3A,22731,128.99999999999997
19YSP37T,2388,333.0000000000001
19ZFVY83,15178,155.99999999999994
19ZOM49Y,8614,179.0
19ZQSNY0,32704,233.00000000000006
1A55PIWI,6126,94.99999999999999
1A5SJWXR,17109,453.99999999999994
1A5SZK22,11265,172.00000000000006
1A89CMTJ,18082,205.99999999999994
1A8Y6F8G,25991,247.99999999999994
1AAANOXA,35836,256.00000000000006
1AAQWRUZ,15886,359.99999999999983
1ABGRRZ6,2165,333.0000000000001
1ACZHCE6,3763,3.999999999999999
1AE7DG1K,26135,303.00000000000006
1AECB75N,15548,87.99999999999999
1AENW5IQ,3792,3.999999999999999
1AEUPTJV,9985,244.99999999999991
1AEX1CI9,21225,163.99999999999994
1AGMZ2JE,13055,153.00000000000006
1AGNF6Q7,3355,175.99999999999994
1AIBOR9H,7406,230.99999999999997
1AJBXIHO,6961,230.99999999999997
1AJW5CD4,13319,210.00000000000003
1AM38TEZ,17871,205.99999999999994
1AM4NAJ3,44516,314.0
1AMOEW30,14227,176.99999999999997
1AOAUYUE,6794,230.99999999999997
1AOXD245,26219,269.00000000000006
1AOZLE1S,2944,333.0000000000001
1APF3CFL,17136,453.99999999999994
1API8KCD,5524,70.0
1AUOZ80Q,26677,269.00000000000006
1AUQGZRR,1050,112.00000000000003
1AVF2ESS,27537,279.9999999999999
1AWROFFG,21229,298.99999999999994
1AY626C3,26907,247.99999999999994
1AY9BH3W,7077,230.99999999999997
1AZQ4V0O,13763,155.99999999999994
1B039ARO,12444,172.00000000000006
1B1VIFYW,2818,333.0000000000001
1B31YEQ5,13475,155.0
1B3TSBOR,8356,179.0
1B673VE1,7945,179.0
1B6WIMY0,6228,94.99999999999999
1B70160Z,20021,298.99999999999994
1B8VX9Z7,15496,2.0000000000000004
1BB5GYZJ,52738,390.0
1BBEG4TG,2980,333.0000000000001
1BEV294G,6984,230.99999999999997
1BGOF75P,3541,175.99999999999994
1BIF18TX,22233,166.00000000000006
1BKEFXYA,5189,166.99999999999997
1BKFM5EZ,12122,172.00000000000006
1BLJKKXN,6586,93.0
1BLLSR8W,19335,274.9999999999999
1BNW7UFT,5665,70.0
1BPKYNLV,16762,453.99999999999994
1BQQ36QN,1055,112.00000000000003
1BSBARPB,26556,2.0000000000000004
1BSXYLZK,13174,287.00000000000006
1BTKGW3F,23795,128.99999999999997
1BU8S03K,29659,298.99999999999994
1BUXQHGR,5679,70.0
1BXZUUO0,21001,163.99999999999994
1BZ5ZG4T,2344,333.0000000000001
1C0N4PBV,22320,228.00000000000006
1C0ZYIGR,8578,179.0
1C1QJO79,20227,274.9999999999999
1C2BNYHG,2090,87.99999999999999
1C2BT82P,13163,155.99999999999994
1C3F2GN5,11131,172.00000000000006
1C3FQ8KV,3492,175.99999999999994
1C54LGKR,6669,230.99999999999997
1C5R95OC,32874,233.00000000000006
1C7WVYEC,7700,179.0
1CAFH4AF,2359,333.0000000000001
1CAM5F7P,9706,244.99999999999991
1CC7J24I,3160,333.0000000000001
1CCXAWKM,21480,298.99999999999994
1CDV2TQ6,954,61.00000000000001
1CJG0KE6,4411,194.99999999999991
1CMQC7B3,3619,175.99999999999994
1CMVVA39,2874,333.0000000000001
1CP0JF8D,536,104.99999999999997
1CPHKLCB,23757,270.00000000000006
1CPJJZ3H,27632,445.00000000000006
1CYKQ93A,6792,230.99999999999997
1CYQI7E6,3502,175.99999999999994
1CZO55LU,17768,258.99999999999994
1D0HWMPE,8129,179.0
1D2XRAW7,6323,94.99999999999999
1D31ZUCI,3798,3.999999999999999
1D4PAA04,21811,298.99999999999994
1D4U8L1H,24549,286.00000000000006
1D6SB0GI,11428,226.9034883453959
1D9JMCES,11624,172.00000000000006
1DA8HYX8,8873,244.99999999999991
1DA9P111,2500,333.0000000000001
1DBW8S0T,7219,230.99999999999997
1DC1SOXB,19023,118.00000000000003
1DFRMBNJ,6095,118.99999999999997
1DIFX1Y5,1199,112.00000000000003
1DJLEFZL,9100,244.99999999999991
1DNQKO93,22239,270.00000000000006
1DPACUSD,5733,70.0
1DQD2VGM,1892,87.99999999999999
1DR5AWZB,3330,175.99999999999994
1DREIFI3,12990,287.00000000000006
1DRUQ67V,20745,274.9999999999999
1DUOPIAU,11573,148.0
1DUSMGM6,9627,244.99999999999991
1DV27XR0,27934,279.9999999999999
1DX9JN9M,9358,244.99999999999991
1DXWX9UW,12324,172.00000000000006
1E126ZUX,2822,333.0000000000001
1E1H6T3G,27697,445.00000000000006
1E1ODSKX,9242,244.99999999999991
1E2A0575,6001,175.99999999999994
1E3OK2BU,4781,93.0
1E57RYE5,7176,230.99999999999997
1E6UC6FT,22955,212.00000000000009
1E8W7OGB,3947,109.99999999999997
1EA6SZ3Q,28616,311.00000000000006
1EB6RGEI,6369,186.00000000000003
1ECES9IO,19049,118.00000000000003
1EI4PQY8,68,6.999999999999998
1EINYSRW,10782,241.99999999999994
1EIOGSD7,8714,179.0
1EJD8V1F,20139,2.0000000000000004
1EJETRUG,6633,142.17821063276358
1EJGOF3F,12566,210.00000000000003
1ENS7Z6K,26759,247.99999999999994
1EPEOHTA,14892,186.00000000000003
1ERY2VYG,6655,186.00000000000003
1ETVKWTW,3632,175.99999999999994
1EUEG871,23819,172.00000000000006
1EUF8UFQ,12275,148.0
1EVDM438,4892,93.0
1EXU74M5,14493,287.00000000000006
1F00V291,10766,241.99999999999994
1F1XYFKD,4686,134.00000000000003
1F41ONPV,44762,314.0
1F4R8ENW,14161,176.99999999999997
1F51BKEQ,17519,196.0
1F7TBGBY,3610,175.99999999999994
1FC87PGX,11370,172.00000000000006
1FFEYQ3I,24486,247.99999999999994
1FFUO5D0,12296,148.0
1FJ2ACYX,410,86.0
1FLPZ5W2,1344,97.99999999999999
1FOWHUUA,4805,194.99999999999991
1FPJV328,6934,230.99999999999997
1FQDMARY,20471,298.99999999999994
1FRM7PBH,14135,176.99999999999997
1FUVTGQY,21258,126.99999999999997
1FV37WW0,17682,258.99999999999994
1FVSFECL,10992,174.00000000000006
1FWXFV7F,18330,118.00000000000003
1FY6JX34,10172,244.99999999999991
1FZ59AY9,11657,148.0
1G1BVWEA,15002,287.00000000000006
1G2QQHB6,47154,193.00000000000003
1G3AMT2A,26260,247.99999999999994
1G3PX3GV,532,86.0
1G3UVANU,15040,160.99999999999994
1G7S176S,17694,258.99999999999994
1G88MAX6,26675,260.00000000000006
1G8A0I8L,20805,298.99999999999994
1GAI4X0Z,6329,94.99999999999999
1GANY6H8,5186,114.00000000000001
1GCG8HS3,18380,118.00000000000003
1GCOTW8A,9181,244.99999999999991
1GF86QS9,8937,244.99999999999991
1GFYSMC9,7532,179.0
1GGPZU50,16087,287.00000000000006
1GHTENTH,5676,70.0
1GJ4M74T,14894,155.99999999999994
1GJ5WX47,3269,333.0000000000001
1GLZVC59,6399,142.17821063276358
1GMDJ40F,23561,128.99999999999997
1GMJ1T9P,18640,118.00000000000003
1GMKP6EO,17086,2.0000000000000004
1GN9JMFS,5766,70.0
1GP92UC2,1541,100.00000000000003
1GS8Q65W,8908,244.99999999999991
1GS8YSMP,19012,118.00000000000003
1GTGWSAY,601,104.99999999999997
1GVJDK0Q,2498,333.0000000000001
1GY8MLZ1,2955,333.0000000000001
1H3Z87UF,28435,445.00000000000006
1HD4HAHU,29645,445.00000000000006
1HG4BSK7,11400,226.9034883453959
1HIC24PV,5716,70.0
1HLAR4OX,4447,194.99999999999991
1HM959AN,4443,134.00000000000003
1HOL4KLT,3889,109.99999999999997
1HP2HBK2,2996,333.0000000000001
1HPD25MF,15202,169.00000000000006
1HQ1C10B,4443,134.00000000000003
1HUNL598,14156,2.0000000000000004
1HWP4NEK,2205,333.0000000000001
1HYES9I5,7650,179.0
1HZEHPEF,3118,333.0000000000001
1I01HXZT,3407,175.99999999999994
1I5U6J5X,1035,61.00000000000001
1I7JNRX1,10383,241.99999999999994
1I7MDGTP,125,55.00000000000002
1IAE4GCT,28768,445.00000000000006
1IAUB83H,13570,155.0
1IC5SZUM,3021,333.0000000000001
1IEIXTQM,15514,155.99999999999994
1IEUVKOX,5609,70.0
1IF9BUV5,481,86.0
1IIEJHYW,9852,244.99999999999991
1IITPZXA,950,61.00000000000001
1IJ4C9YW,16746,453.99999999999994
1IKFU9WO,10746,241.99999999999994
1IKGGSBH,13497,287.00000000000006
1IKX2M6C,10282,241.99999999999994
1ILHRJNW,15411,287.00000000000006
1IOJ1V67,15086,287.00000000000006
1IPZN6CV,4990,134.00000000000003
1IT0ESO3,10748,241.99999999999994
1ITDMT8J,3278,333.0000000000001
